event_id,event_time,event_source,event_name,event_type,read_only,user_name,access_key_id,source_ip,user_agent,aws_region,bucket_name,request_key,content_length,target_user,policy_arn,created_access_key,secret_id,mfa_used,error_code
680da204-55a5-4fb1-ad27-fe13ef982e29,2026-08-05T15:21:55Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/index.html,0,,,,,,
c6ecd161-0f06-4c66-9a0b-eb00b9122e62,2026-08-05T15:23:28Z,s3.amazonaws.com,PutObject,AwsApiCall,false,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/blog/post-28.md,4096,,,,,,
8917a52d-0e6e-4ccd-aa9a-b1a76d6d0272,2026-08-05T15:40:54Z,s3.amazonaws.com,PutObject,AwsApiCall,false,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,data/raw/2026-08-05/events-10.parquet,2097152,,,,,,
a6b2af17-48e1-4cbd-a3fb-0dfa9a167b02,2026-08-05T15:48:44Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,data/raw/2026-08-05/events-7.parquet,0,,,,,,
8e6624b4-7813-434e-962a-97ebbd262f61,2026-08-05T15:48:45Z,s3.amazonaws.com,GetObject,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.11,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
0d9e77b4-cbcd-4927-bddf-f15470fd8c25,2026-08-05T16:03:19Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,,0,,,,,,
58aee311-c2ba-4fd3-bfd6-590f4ee3282c,2026-08-05T16:05:54Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,,0,,,,,,
b29eccb7-5d6c-4972-9ffe-9f9e15025963,2026-08-05T16:07:11Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/assets/app.2871.js,0,,,,,,
c710acb7-5804-4a2b-9ba7-4697ba1efa0a,2026-08-05T16:15:46Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/index.html,0,,,,,,
04d1c2b9-8185-4038-a18f-4a9220e82c03,2026-08-05T16:19:40Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,,0,,,,,,
e13ba214-ce23-4ff3-892f-c76949976ebf,2026-08-05T16:22:29Z,s3.amazonaws.com,GetObject,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.11,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
0c9c17bd-ad3f-47db-a1e4-f8eb3bc9f900,2026-08-05T16:22:59Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,,,0,,,,,,
97544ec7-3e84-48d9-9c49-ada750c6ddc1,2026-08-05T16:23:40Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,,0,,,,,,
1c246632-46cb-4f72-aad0-8597e5912110,2026-08-05T16:30:24Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/blog/post-7.md,0,,,,,,
b2d2962d-280e-4a23-a39c-f0f1cf317c60,2026-08-05T16:35:23Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/daily/2026-08-05.csv,0,,,,,,
098191b4-97b1-4c25-9d9d-1c34e27f298c,2026-08-05T16:35:25Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,,,0,,,,,,
57a9c063-fe03-4682-ac5f-eef705913b39,2026-08-05T16:36:51Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,,0,,,,,,
33eed8b0-90bf-4fce-8ab0-51c1aaab1caf,2026-08-05T16:39:00Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/monthly-4.pdf,0,,,,,,
9d5691b5-fe35-4d92-90b2-4aa2383d7b31,2026-08-05T16:39:07Z,secretsmanager.amazonaws.com,GetSecretValue,AwsApiCall,true,admin,AKIADMIN000EXAMPLE,203.0.113.1,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,,,0,,,,prod/api-keys,,
db93c955-d6ae-4c69-82e0-96af096fa24a,2026-08-05T16:42:42Z,s3.amazonaws.com,GetObject,AwsApiCall,true,diana,AKIADIANA0000EXPL,203.0.113.16,aws-cli/2.13.0 Python/3.11.5 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/monthly-3.pdf,0,,,,,,
6919daca-4396-4c72-b775-47e8c5b83753,2026-08-05T16:45:42Z,s3.amazonaws.com,HeadObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/blog/post-7.md,0,,,,,,
556fcf85-c5b1-4b8b-a8ca-90c67200016f,2026-08-05T16:49:45Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,evelyn,AKIAEVELYN000EXPM,203.0.113.17,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,,0,,,,,,
0fe2c749-2acc-4d47-ad95-2cd22fcc8549,2026-08-05T17:05:18Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
15d7707c-d995-41eb-b08f-6aa12a644714,2026-08-05T17:05:51Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,admin,AKIADMIN000EXAMPLE,203.0.113.2,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,,0,,,,,,
f4c655ea-ce97-4bd0-ab5e-65465e82c113,2026-08-05T17:07:26Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,data/raw/2026-08-05/events-2.parquet,0,,,,,,
cfcb93ec-70ba-43f8-89fc-330a69d65675,2026-08-05T17:08:11Z,s3.amazonaws.com,GetObject,AwsApiCall,true,admin,AKIADMIN000EXAMPLE,203.0.113.1,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-backups,backups/db-snapshot-2026-08-05.sql.gz,0,,,,,,
a7a61726-e4f4-4498-b642-4dbeb7cdb231,2026-08-05T17:15:44Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,evelyn,AKIAEVELYN000EXPM,203.0.113.17,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,,,0,,,,,,
56c9368c-7b2e-4aa8-b9b5-2de53d11e6b2,2026-08-05T17:17:55Z,s3.amazonaws.com,PutObject,AwsApiCall,false,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/assets/app.2295.js,2097152,,,,,,
5679e5dc-ddbc-4770-b205-2b801f882345,2026-08-05T17:24:58Z,s3.amazonaws.com,GetObject,AwsApiCall,true,admin,AKIADMIN000EXAMPLE,203.0.113.1,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/monthly-7.pdf,0,,,,,,
65570062-081c-4977-9964-95de2cceecf2,2026-08-05T17:26:02Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-uploads,uploads/tickets/ticket-9084.pdf,0,,,,,,
624344ef-1e92-4b50-884c-6eb4a3d67fe2,2026-08-05T17:26:27Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,data/raw/2026-08-05/events-10.parquet,0,,,,,,
4708475d-b641-4a5d-ba03-f0cfa1727340,2026-08-05T17:30:45Z,s3.amazonaws.com,PutObject,AwsApiCall,false,diana,AKIADIANA0000EXPL,203.0.113.16,aws-cli/2.13.0 Python/3.11.5 Linux/6.5.0-13-generic,us-east-1,acme-uploads,uploads/user-17/photo-40.jpg,65536,,,,,,
41ae3737-cb77-4945-8c1d-13b91639cef3,2026-08-05T17:35:18Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/assets/app.8119.js,0,,,,,,
6d2e41e7-3d78-4bc5-a37b-5f6cb6a6138b,2026-08-05T17:37:05Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.12,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-logs,,0,,,,,,
7eacb871-9fe5-4224-a3db-2ecf33fc2e62,2026-08-05T17:40:56Z,s3.amazonaws.com,GetObject,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.12,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
80962a4f-e2fa-4d80-a8c4-247adb1ef023,2026-08-05T17:41:22Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/q13.csv,0,,,,,,
0ffab8fd-6caf-4530-97ee-b542bcc74aea,2026-08-05T17:43:59Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,diana,AKIADIANA0000EXPL,203.0.113.16,aws-cli/2.13.0 Python/3.11.5 Linux/6.5.0-13-generic,us-east-1,,,0,,,,,,
f8b34cd0-cfd2-42f4-9f69-cbf9324dbfdb,2026-08-05T17:45:24Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.11,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,,,0,,,,,,
68856459-16f5-40ae-b560-58793e5d6af1,2026-08-05T17:46:04Z,s3.amazonaws.com,PutObject,AwsApiCall,false,admin,AKIADMIN000EXAMPLE,203.0.113.1,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/q16.csv,65536,,,,,,
6b7809a3-d37c-4628-baca-1ebc4f6cc9a6,2026-08-05T17:49:20Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/assets/app.6165.js,0,,,,,,
fd3186d2-5870-4866-ad16-d6cda8ce5c16,2026-08-05T17:51:05Z,s3.amazonaws.com,PutObject,AwsApiCall,false,evelyn,AKIAEVELYN000EXPM,203.0.113.17,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/monthly-11.pdf,2097152,,,,,,
fe1bbb62-22ba-4d8f-a959-4cb9a30b2d57,2026-08-05T18:05:54Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
af681076-4ece-4c74-8d27-949367d461c5,2026-08-05T18:35:41Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/raw/2026-08-05/events-4.parquet,1024,,,,,,
251d6f2c-efbc-4e06-bd5f-c0d356bc7691,2026-08-05T19:35:14Z,s3.amazonaws.com,HeadObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
03e45b9b-4485-436c-861a-f6ab2cfaa573,2026-08-05T20:05:34Z,s3.amazonaws.com,HeadObject,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/daily/2026-08-05.csv,0,,,,,,
d9957ac2-d854-4ea3-abbc-35fba8a9f5fd,2026-08-05T20:35:19Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
ce30ecf8-34ea-4c22-a551-876510e16f15,2026-08-05T21:35:23Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,0,,,,,,
81df86ea-6b90-460c-95c5-11bee941277b,2026-08-05T22:05:31Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-05.gz,65536,,,,,,
3d5e7304-2d0e-4458-ac27-90b164de8a59,2026-08-05T22:35:12Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,,0,,,,,,
1d8af636-0998-4c5d-9ca3-0f226e607eed,2026-08-05T23:05:37Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,,0,,,,,,
afbbfbc1-1b4d-4565-acff-ec347d1eb25a,2026-08-06T00:35:04Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,1048576,,,,,,
75b0870c-4dd2-4f9b-9213-f38ba9afc6b0,2026-08-06T00:35:59Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/raw/2026-08-06/events-3.parquet,0,,,,,,
58921ba8-176e-4f11-8902-c8ec3a426d4a,2026-08-06T01:35:39Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,1048576,,,,,,
26d04da8-a7d0-4b1f-8ef6-48f120fe9104,2026-08-06T02:05:14Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/daily/2026-08-06.csv,0,,,,,,
d8472fd3-4092-45b1-8045-a75240be760c,2026-08-06T02:05:24Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,65536,,,,,,
2f960ba4-8797-4c59-9cc1-f7acbfd2fd71,2026-08-06T03:05:44Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,0,,,,,,
049c8e23-6c73-42d9-acf0-5ed02b7049fd,2026-08-06T04:05:08Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/daily/2026-08-06.csv,0,,,,,,
e9adaf22-e87a-45bc-a2be-0b598bce27c7,2026-08-06T04:35:15Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,4096,,,,,,
fde52c1e-073d-47de-a2f8-d36695d3d64d,2026-08-06T05:05:11Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,,0,,,,,,
21334fff-d14c-4c41-ba5f-cd50812fd580,2026-08-06T06:05:24Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,0,,,,,,
f70c7141-239a-491e-89b4-fb8a056f9d21,2026-08-06T06:05:31Z,s3.amazonaws.com,GetBucketPolicy,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,,0,,,,,,
fe42228f-95a7-4a54-9257-7070b04f5e7c,2026-08-06T07:35:37Z,s3.amazonaws.com,PutObject,AwsApiCall,false,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,8192,,,,,,
51281fdb-1f55-487e-b0b1-626bc6a6ccb4,2026-08-06T08:02:19Z,s3.amazonaws.com,GetBucketPolicy,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-uploads,,0,,,,,,
0a88ccd5-e567-4380-92a6-c5eb63b3df72,2026-08-06T08:03:52Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,,0,,,,,,
818de86f-9700-47e2-a28c-e3368b0494a2,2026-08-06T08:05:27Z,sts.amazonaws.com,GetCallerIdentity,AwsApiCall,true,svc-log-shipper,AKIASVCLOGS0000,203.0.113.22,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-logs,,0,,,,,,
2d894c44-0bd2-474f-9bf8-dba3c53fa1a5,2026-08-06T08:05:34Z,s3.amazonaws.com,GetObject,AwsApiCall,true,svc-data-pipeline,AKIASVCPIPE0000,203.0.113.21,aws-cli/2.12.7 Python/3.9.16 Linux/5.4.0-150-generic,us-east-1,acme-data,data/daily/2026-08-06.csv,0,,,,,,
89a7c5c6-a213-4e6f-a3d8-072b877a835c,2026-08-06T08:07:22Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,,,0,,,,,,
6d940985-885b-4317-adb4-a1157b928a5f,2026-08-06T08:09:55Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/q16.csv,0,,,,,,
050352a8-94b8-43f3-bee1-ec2808f4179b,2026-08-06T08:10:16Z,s3.amazonaws.com,GetObject,AwsApiCall,true,diana,AKIADIANA0000EXPL,203.0.113.16,aws-cli/2.13.0 Python/3.11.5 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/q6.csv,0,,,,,,
6dd03dc3-7b29-40d4-9fd5-0b3acde609ab,2026-08-06T08:10:33Z,s3.amazonaws.com,PutObject,AwsApiCall,false,bob,AKIABOB000000EXMPL,203.0.113.13,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-uploads,uploads/user-16/photo-14.jpg,2097152,,,,,,
4f20a801-d2fc-4ac5-9698-83b649c2acf3,2026-08-06T08:12:17Z,s3.amazonaws.com,PutObject,AwsApiCall,false,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/q11.csv,1024,,,,,,
eb548406-d70f-4060-99ab-20e7a5676a87,2026-08-06T08:26:33Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.12,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-logs,,0,,,,,,
8fa697f1-d852-44c6-bff5-ca29ba483107,2026-08-06T08:29:01Z,s3.amazonaws.com,ListObjectsV2,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.11,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-data,,0,,,,,,
d302fb99-1c54-4fca-9352-cd133e956fad,2026-08-06T08:31:53Z,s3.amazonaws.com,GetObject,AwsApiCall,true,admin,AKIADMIN000EXAMPLE,203.0.113.1,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/q4.csv,0,,,,,,
25782ccf-d47b-48f9-8786-b287164f9c7f,2026-08-06T08:31:54Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/q1.csv,0,,,,,,
b04d0ce6-26fd-4749-ad04-8d9abec914fd,2026-08-06T08:41:22Z,s3.amazonaws.com,ListBuckets,AwsApiCall,true,evelyn,AKIAEVELYN000EXPM,203.0.113.17,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,,,0,,,,,,
7066790b-8113-4ea6-a599-adbd6b0216f4,2026-08-06T08:43:18Z,s3.amazonaws.com,GetObject,AwsApiCall,true,alice,AKIAALICE000EXMPL,203.0.113.12,aws-cli/2.15.1 Python/3.11.9 Linux/6.8.0-45-generic,us-east-1,acme-logs,application/log-2026-08-06.gz,0,,,,,,
55e82889-0966-4fa8-9358-dbcafad62233,2026-08-06T08:43:37Z,s3.amazonaws.com,PutObject,AwsApiCall,false,admin,AKIADMIN000EXAMPLE,203.0.113.2,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-backups,backups/db-snapshot-2026-08-06.sql.gz,1024,,,,,,
a4dc1d23-ab99-46dc-aa1c-25ac1f727dc1,2026-08-06T08:48:35Z,s3.amazonaws.com,GetObject,AwsApiCall,true,evelyn,AKIAEVELYN000EXPM,203.0.113.17,aws-cli/2.15.0 Python/3.11.8 Linux/6.5.0-13-generic,us-east-1,acme-reports,reports/q7.csv,0,,,,,,
f91b9312-0605-4742-a78c-24ee10b68112,2026-08-06T08:50:18Z,s3.amazonaws.com,GetObject,AwsApiCall,true,bob,AKIABOB000000EXMPL,203.0.113.14,aws-cli/2.14.4 Python/3.10.12 Linux/5.15.0-112-generic,us-east-1,acme-website,website/blog/post-19.md,0,,,,,,
690242ff-c845-4b60-9da2-7ff129e7130a,2026-08-06T08:50:26Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/monthly-9.pdf,0,,,,,,
1e4253bb-4678-4b97-b1da-3976a943c508,2026-08-06T08:55:55Z,s3.amazonaws.com,GetObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-data,data/daily/2026-08-06.csv,0,,,,,,
cdd283bf-cae2-496a-93f4-a71b913c042a,2026-08-06T08:56:21Z,signin.amazonaws.com,ConsoleLogin,AwsConsoleSignIn,false,evelyn,AKIAEVELYN000EXPM,203.0.113.17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/127.0",us-east-1,,,0,,,,,Yes,
9d84bd32-b447-41dc-a60a-da071852138c,2026-08-06T08:58:35Z,signin.amazonaws.com,ConsoleLogin,AwsConsoleSignIn,false,admin,AKIADMIN000EXAMPLE,203.0.113.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0 Safari/537.36",us-east-1,,,0,,,,,Yes,
ba9a6740-4a7f-45b3-9209-3178c21fa8b6,2026-08-06T09:03:03Z,s3.amazonaws.com,HeadObject,AwsApiCall,true,charlie,AKIACHARLIE000EXP,203.0.113.15,aws-cli/2.13.9 Python/3.11.3 Linux/6.2.0-33-generic,us-east-1,acme-reports,reports/monthly-1.pdf,0,,,,,,
